timesteps,electricity,heating,dhw
2015-05-29 03:00:00,-0.002872489,-0.0051704804,-0.0166604367
2015-05-29 04:00:00,-0.003020546,-0.0054369828,-0.0175191675
2015-05-29 05:00:00,-0.0034725371,-0.0062505666,-0.0201407147
2015-05-29 06:00:00,-0.0043747047,-0.0078744683,-0.0253732873
2015-05-29 07:00:00,-0.0046966972,-0.0084540548,-0.0272408457
2015-05-29 08:00:00,-0.0044351891,-0.0079833401,-0.0257240961
2015-05-29 09:00:00,-0.0042994016,-0.0077389228,-0.0249365287
2015-05-29 10:00:00,-0.0042994878,-0.0077390786,-0.0249370302
2015-05-29 11:00:00,-0.0046829588,-0.0084293261,-0.0271611615
2015-05-29 12:00:00,-0.0049154348,-0.0088477832,-0.0285095224
2015-05-29 13:00:00,-0.0048210793,-0.0086779422,-0.0279622598
2015-05-29 14:00:00,-0.0046424344,-0.0083563813,-0.026926119
2015-05-29 15:00:00,-0.0047014069,-0.0084625324,-0.0272681569
2015-05-29 16:00:00,-0.005052864,-0.0090951556,-0.0293066106
2015-05-29 17:00:00,-0.0058737662,-0.0105727797,-0.0340678469
2015-05-29 18:00:00,-0.0067683306,-0.0121829947,-0.039256317
2015-05-29 19:00:00,-0.0071099805,-0.0127979642,-0.041237886
2015-05-29 20:00:00,-0.0069820992,-0.0125677792,-0.0404961769
2015-05-29 21:00:00,-0.006681881,-0.0120273851,-0.0387549088
2015-05-29 22:00:00,-0.0058905722,-0.0106030306,-0.0341653205
2015-05-29 23:00:00,-0.0046032489,-0.008285848,-0.0266988436
2015-05-30 00:00:00,-0.0039075465,-0.0070335838,-0.0226637702
2015-05-30 01:00:00,-0.0032866234,-0.0059159225,-0.0190624162
2015-05-30 02:00:00,-0.0030226979,-0.0054408566,-0.0175316472
2015-05-30 03:00:00,-0.0029415562,-0.0052948011,-0.0170610256
2015-05-30 04:00:00,-0.0029674407,-0.0053413931,-0.0172111556
2015-05-30 05:00:00,-0.003063398,-0.005514116,-0.0177677078
2015-05-30 06:00:00,-0.0036375051,-0.0065475091,-0.0210975291
2015-05-30 07:00:00,-0.0047324,-0.0085183206,-0.0274479217
2015-05-30 08:00:00,-0.0057039034,-0.0102670261,-0.0330826409
2015-05-30 09:00:00,-0.0062200399,-0.011196072,-0.0360762316
2015-05-30 10:00:00,-0.0064945172,-0.0116901313,-0.037668201
2015-05-30 11:00:00,-0.0069707723,-0.0125473898,-0.040430479
2015-05-30 12:00:00,-0.0069066426,-0.012431957,-0.0400585259
2015-05-30 13:00:00,-0.006502011,-0.0117036201,-0.0377116653
2015-05-30 14:00:00,-0.0062791301,-0.0113024342,-0.0364189569
2015-05-30 15:00:00,-0.0061513022,-0.0110723436,-0.0356775504
2015-05-30 16:00:00,-0.0061841205,-0.0111314163,-0.0358678993
2015-05-30 17:00:00,-0.0065816457,-0.011846962,-0.038173542
2015-05-30 18:00:00,-0.0070262878,-0.0126473176,-0.0407524711
2015-05-30 19:00:00,-0.0070380887,-0.0126685603,-0.0408209149
2015-05-30 20:00:00,-0.0068524621,-0.0123344322,-0.0397442817
2015-05-30 21:00:00,-0.0066216131,-0.0119189043,-0.0384053582
2015-05-30 22:00:00,-0.006094322,-0.0109697795,-0.0353470676
2015-05-30 23:00:00,-0.0050728594,-0.0091311464,-0.029422584
2015-05-31 00:00:00,-0.004053128,-0.0072956308,-0.0235081429
2015-05-31 01:00:00,-0.0034479368,-0.0062062863,-0.0199980341
2015-05-31 02:00:00,-0.003170309,-0.005706556,-0.018387792
2015-05-31 03:00:00,-0.0030483689,-0.0054870642,-0.01768054
2015-05-31 04:00:00,-0.0030099836,-0.0054179707,-0.0174579048
2015-05-31 05:00:00,-0.003080314,-0.0055445649,-0.0178658205
2015-05-31 06:00:00,-0.0034975716,-0.0062956289,-0.0202859139
2015-05-31 07:00:00,-0.0045008278,-0.0081014901,-0.0261048021
2015-05-31 08:00:00,-0.0057495098,-0.0103491174,-0.0333471554
2015-05-31 09:00:00,-0.0066315992,-0.0119368776,-0.0384632741
2015-05-31 10:00:00,-0.0072073786,-0.0129732817,-0.0418027962
2015-05-31 11:00:00,-0.0079127839,-0.0142430107,-0.0458941482
2015-05-31 12:00:00,-0.0075745296,-0.0136341538,-0.043932271
2015-05-31 13:00:00,-0.0067984076,-0.0122371336,-0.0394307631
2015-05-31 14:00:00,-0.006270631,-0.0112871364,-0.0363696593
2015-05-31 15:00:00,-0.0059614449,-0.0107306003,-0.0345763779
2015-05-31 16:00:00,-0.005954446,-0.010718003,-0.0345357891
2015-05-31 17:00:00,-0.0065285943,-0.0117514704,-0.0378658476
2015-05-31 18:00:00,-0.0071359753,-0.0128447552,-0.0413886562
2015-05-31 19:00:00,-0.0071983618,-0.0129570512,-0.0417505005
2015-05-31 20:00:00,-0.0069541817,-0.0125175268,-0.0403342537
2015-05-31 21:00:00,-0.0065932137,-0.0118677846,-0.03824064
2015-05-31 22:00:00,-0.0057732965,-0.0103919344,-0.0334851203
2015-05-31 23:00:00,-0.0045119487,-0.0081215076,-0.0261693001
2015-06-01 00:00:00,-0.003916024,-0.007048843,-0.0227129382
2015-06-01 01:00:00,-0.0033791019,-0.0060823836,-0.019598791
2015-06-01 02:00:00,-0.0031530837,-0.0056755509,-0.0182878873
2015-06-01 03:00:00,-0.0031101061,-0.0055981908,-0.0180386143
2015-06-01 04:00:00,-0.0032129701,-0.0057833457,-0.0186352257
2015-06-01 05:00:00,-0.0036052916,-0.0064895248,-0.0209106918
2015-06-01 06:00:00,-0.004463091,-0.008033564,-0.0258859269
2015-06-01 07:00:00,-0.0047734381,-0.0085921885,-0.0276859411
2015-06-01 08:00:00,-0.0045787539,-0.0082417576,-0.0265567731
2015-06-01 09:00:00,-0.0044794856,-0.0080630742,-0.0259810175
2015-06-01 10:00:00,-0.0044747345,-0.0080545222,-0.025953458
2015-06-01 11:00:00,-0.004877843,-0.0087801174,-0.0282914883
2015-06-01 12:00:00,-0.005152618,-0.0092747124,-0.0298851844
2015-06-01 13:00:00,-0.0050602418,-0.0091084353,-0.0293494015
2015-06-01 14:00:00,-0.0049166258,-0.008849926,-0.028516428
2015-06-01 15:00:00,-0.0049865288,-0.0089757519,-0.0289218673
2015-06-01 16:00:00,-0.0053398966,-0.0096118134,-0.0309713986
2015-06-01 17:00:00,-0.0061101138,-0.0109982043,-0.0354386606
2015-06-01 18:00:00,-0.0069498488,-0.0125097276,-0.0403091225
2015-06-01 19:00:00,-0.0072332278,-0.0130198104,-0.0419527221
2015-06-01 20:00:00,-0.0070716761,-0.0127290169,-0.0410157202
2015-06-01 21:00:00,-0.0066815805,-0.0120268444,-0.038753167
2015-06-01 22:00:00,-0.00621469,-0.0111864417,-0.0360452038
2015-06-01 23:00:00,-0.004979851,-0.0089637326,-0.0288831348
2015-06-02 00:00:00,-0.0039043195,-0.0070277749,-0.0226450522
2015-06-02 01:00:00,-0.0033690024,-0.0060642043,-0.0195402128
2015-06-02 02:00:00,-0.0031436597,-0.0056585871,-0.0182332257
2015-06-02 03:00:00,-0.0031008102,-0.0055814585,-0.0179846996
2015-06-02 04:00:00,-0.0032033668,-0.0057660605,-0.018579528
2015-06-02 05:00:00,-0.0035945157,-0.0064701284,-0.0208481919
2015-06-02 06:00:00,-0.0044497515,-0.0080095524,-0.0258085583
2015-06-02 07:00:00,-0.004759171,-0.0085665076,-0.0276031915
2015-06-02 08:00:00,-0.0045650685,-0.0082171239,-0.0264773984
2015-06-02 09:00:00,-0.0044660971,-0.0080389751,-0.0259033645
2015-06-02 10:00:00,-0.0044613597,-0.0080304479,-0.0258758885
2015-06-02 11:00:00,-0.0048632638,-0.0087538746,-0.0282069297
2015-06-02 12:00:00,-0.0051372176,-0.0092469912,-0.0297958607
2015-06-02 13:00:00,-0.0050451171,-0.0090812116,-0.0292616809
2015-06-02 14:00:00,-0.0049019307,-0.0088234746,-0.028431198
2015-06-02 15:00:00,-0.0049716248,-0.0089489242,-0.0288354231
2015-06-02 16:00:00,-0.0053239364,-0.0095830851,-0.0308788297
2015-06-02 17:00:00,-0.0060918515,-0.0109653322,-0.0353327366
2015-06-02 18:00:00,-0.0069290765,-0.0124723378,-0.0401886444
2015-06-02 19:00:00,-0.0072116089,-0.0129808959,-0.0418273294
2015-06-02 20:00:00,-0.0070505395,-0.0126909714,-0.0408931275
2015-06-02 21:00:00,-0.0066616099,-0.0119908979,-0.0386373383
2015-06-02 22:00:00,-0.0061961147,-0.0111530067,-0.0359374657
2015-06-02 23:00:00,-0.0049649665,-0.00893694,-0.0287968082
2015-06-03 00:00:00,-0.0038928139,-0.0070070649,-0.0225783191
2015-06-03 01:00:00,-0.0033590742,-0.0060463335,-0.0194826306
2015-06-03 02:00:00,-0.0031343954,-0.0056419118,-0.0181794929
2015-06-03 03:00:00,-0.0030916725,-0.0055650101,-0.0179317004
2015-06-03 04:00:00,-0.0031939269,-0.0057490685,-0.018524775
2015-06-03 05:00:00,-0.003583923,-0.0064510617,-0.0207867533
2015-06-03 06:00:00,-0.0044366381,-0.0079859488,-0.0257325023
2015-06-03 07:00:00,-0.0047451459,-0.0085412628,-0.027521846
2015-06-03 08:00:00,-0.0045516156,-0.0081929082,-0.0263993726
2015-06-03 09:00:00,-0.004452936,-0.0080152847,-0.0258270281
2015-06-03 10:00:00,-0.0044482126,-0.0080067829,-0.0257996335
2015-06-03 11:00:00,-0.004848932,-0.008728078,-0.0281238072
2015-06-03 12:00:00,-0.0051220786,-0.0092197413,-0.0297080558
2015-06-03 13:00:00,-0.0050302497,-0.0090544492,-0.0291754478
2015-06-03 14:00:00,-0.0048874848,-0.0087974725,-0.0283474132
2015-06-03 15:00:00,-0.0049569738,-0.0089225527,-0.0287504474
2015-06-03 16:00:00,-0.0053082466,-0.0095548443,-0.0307878327
2015-06-03 17:00:00,-0.0060738989,-0.0109330189,-0.0352286137
2015-06-03 18:00:00,-0.0069086568,-0.0124355832,-0.0400702096
2015-06-03 19:00:00,-0.0071903565,-0.0129426418,-0.0417040673
2015-06-03 20:00:00,-0.0070297626,-0.012653572,-0.0407726223
2015-06-03 21:00:00,-0.0066419786,-0.0119555614,-0.0385234764
2015-06-03 22:00:00,-0.0061778557,-0.0111201397,-0.0358315649
2015-06-03 23:00:00,-0.0049503351,-0.0089106037,-0.028711945
2015-06-04 00:00:00,-0.0038815089,-0.0069867164,-0.0225127528
2015-06-04 01:00:00,-0.0033493193,-0.0060287748,-0.0194260535
2015-06-04 02:00:00,-0.0031252932,-0.0056255281,-0.0181267017
2015-06-04 03:00:00,-0.0030826942,-0.00554885,-0.0178796268
2015-06-04 04:00:00,-0.0031846516,-0.0057323729,-0.0184709788
2015-06-04 05:00:00,-0.0035735153,-0.0064323276,-0.0207263891
2015-06-04 06:00:00,-0.0044237544,-0.0079627574,-0.025657774
2015-06-04 07:00:00,-0.0047313663,-0.0085164592,-0.0274419236
2015-06-04 08:00:00,-0.0045383982,-0.0081691168,-0.0263227085
2015-06-04 09:00:00,-0.0044400045,-0.0079920083,-0.0257520264
2015-06-04 10:00:00,-0.0044352951,-0.0079835307,-0.0257247112
2015-06-04 11:00:00,-0.0048348511,-0.0087027317,-0.028042135
2015-06-04 12:00:00,-0.0051072039,-0.0091929668,-0.0296217825
2015-06-04 13:00:00,-0.0050156421,-0.0090281551,-0.0290907223
2015-06-04 14:00:00,-0.0048732921,-0.0087719252,-0.0282650928
2015-06-04 15:00:00,-0.0049425787,-0.0088966416,-0.028666956
2015-06-04 16:00:00,-0.0052928319,-0.0095270969,-0.0306984257
2015-06-04 17:00:00,-0.0060562604,-0.0109012684,-0.0351263129
2015-06-04 18:00:00,-0.0068885943,-0.0123994699,-0.0399538502
2015-06-04 19:00:00,-0.0071694759,-0.0129050561,-0.0415829621
2015-06-04 20:00:00,-0.007009348,-0.0126168265,-0.0406542177
2015-06-04 21:00:00,-0.0066226905,-0.011920843,-0.0384116046
2015-06-04 22:00:00,-0.0061599152,-0.0110878475,-0.0357275072
2015-06-04 23:00:00,-0.0049359599,-0.0088847278,-0.0286285662
2015-06-05 00:00:00,-0.0038704073,-0.006966733,-0.0224483624
2015-06-05 01:00:00,-0.00333974,-0.0060115321,-0.0193704914
2015-06-05 02:00:00,-0.0031163545,-0.0056094383,-0.0180748574
2015-06-05 03:00:00,-0.0030738774,-0.0055329793,-0.017828489
2015-06-05 04:00:00,-0.003175543,-0.0057159774,-0.0184181515
2015-06-05 05:00:00,-0.0035632946,-0.0064139304,-0.0206671094
2015-06-05 06:00:00,-0.0044111019,-0.0079399834,-0.0255843905
2015-06-05 07:00:00,-0.0047178339,-0.0084921004,-0.0273634374
2015-06-05 08:00:00,-0.004525418,-0.0081457514,-0.0262474224
2015-06-05 09:00:00,-0.0044273056,-0.0079691502,-0.0256783725
2015-06-05 10:00:00,-0.0044226097,-0.0079606973,-0.0256511357
2015-06-05 11:00:00,-0.0048210226,-0.0086778407,-0.0279619322
2015-06-05 12:00:00,-0.0050925969,-0.0091666738,-0.029537062
2015-06-05 13:00:00,-0.005001296,-0.0090023334,-0.0290075195
2015-06-05 14:00:00,-0.0048593536,-0.0087468372,-0.0281842518
2015-06-05 15:00:00,-0.0049284424,-0.0088711958,-0.0285849643
2015-06-05 16:00:00,-0.0052776935,-0.0094998491,-0.0306106237
2015-06-05 17:00:00,-0.0060389394,-0.0108700898,-0.0350258443
2015-06-05 18:00:00,-0.0068688921,-0.0123640057,-0.0398395763
2015-06-05 19:00:00,-0.00714897,-0.0128681457,-0.0414640278
2015-06-05 20:00:00,-0.0069893004,-0.0125807402,-0.0405379407
2015-06-05 21:00:00,-0.006603749,-0.0118867478,-0.0383017428
2015-06-05 22:00:00,-0.0061422975,-0.0110561347,-0.0356253251
2015-06-05 23:00:00,-0.0049218423,-0.0088593161,-0.028546685
2015-06-06 00:00:00,-0.004232713,-0.0076188827,-0.0245497331
2015-06-06 01:00:00,-0.0035860858,-0.0064549541,-0.0207992983
2015-06-06 02:00:00,-0.0032815253,-0.0059067454,-0.0190328467
2015-06-06 03:00:00,-0.0031681639,-0.0057026952,-0.0183753505
2015-06-06 04:00:00,-0.0031361426,-0.0056450572,-0.0181896278
2015-06-06 05:00:00,-0.0032086232,-0.0057755217,-0.0186100131
2015-06-06 06:00:00,-0.003756444,-0.0067615988,-0.0217873747
2015-06-06 07:00:00,-0.0047532375,-0.0085558269,-0.0275687777
2015-06-06 08:00:00,-0.0057118081,-0.0102812545,-0.0331284862
2015-06-06 09:00:00,-0.0062436813,-0.0112386268,-0.0362133543
2015-06-06 10:00:00,-0.0065580721,-0.0118045299,-0.0380368193
2015-06-06 11:00:00,-0.0070229921,-0.0126413858,-0.0407333531
2015-06-06 12:00:00,-0.0069650244,-0.0125370448,-0.0403971426
2015-06-06 13:00:00,-0.0065897979,-0.0118616367,-0.0382208295
2015-06-06 14:00:00,-0.0064132382,-0.0115438286,-0.0371967814
2015-06-06 15:00:00,-0.0062813139,-0.011306365,-0.0364316205
2015-06-06 16:00:00,-0.0063109726,-0.0113597501,-0.0366036415
2015-06-06 17:00:00,-0.0066583549,-0.0119850385,-0.0386184565
2015-06-06 18:00:00,-0.0070340454,-0.0126612818,-0.0407974641
2015-06-06 19:00:00,-0.006974644,-0.0125543588,-0.0404529338
2015-06-06 20:00:00,-0.0066895321,-0.0120411573,-0.0387992856
2015-06-06 21:00:00,-0.006381048,-0.0114858866,-0.0370100787
2015-06-06 22:00:00,-0.0061956283,-0.0111521313,-0.0359346446
2015-06-06 23:00:00,-0.0053035892,-0.0095464612,-0.0307608201
2015-06-07 00:00:00,-0.0043331116,-0.0077996009,-0.0251320477
2015-06-07 01:00:00,-0.0037159588,-0.006688726,-0.0215525624
2015-06-07 02:00:00,-0.0033686132,-0.0060635037,-0.0195379555
2015-06-07 03:00:00,-0.0032030181,-0.0057654327,-0.0185775048
2015-06-07 04:00:00,-0.0031101656,-0.0055982983,-0.0180389591
2015-06-07 05:00:00,-0.0031223242,-0.0056201838,-0.0181094812
2015-06-07 06:00:00,-0.0035035798,-0.0063064439,-0.020320763
2015-06-07 07:00:00,-0.0043348786,-0.0078027816,-0.0251422961
2015-06-07 08:00:00,-0.0054866813,-0.0098760264,-0.0318227514
2015-06-07 09:00:00,-0.0064330467,-0.0115794836,-0.0373116704
2015-06-07 10:00:00,-0.007100938,-0.0127816885,-0.0411854416
2015-06-07 11:00:00,-0.0079048059,-0.0142286505,-0.0458478718
2015-06-07 12:00:00,-0.007677281,-0.0138191057,-0.0445282301
2015-06-07 13:00:00,-0.0069613436,-0.0125304175,-0.0403757893
2015-06-07 14:00:00,-0.0064746134,-0.0116543044,-0.0375527612
2015-06-07 15:00:00,-0.0062287456,-0.0112117417,-0.0361267252
2015-06-07 16:00:00,-0.0062579855,-0.0112643741,-0.036296316
2015-06-07 17:00:00,-0.0067629322,-0.0121732789,-0.0392250077
2015-06-07 18:00:00,-0.0072993913,-0.0131389045,-0.0423364704
2015-06-07 19:00:00,-0.0073776029,-0.0132796856,-0.0427900947
2015-06-07 20:00:00,-0.0071157474,-0.0128083453,-0.041271333
2015-06-07 21:00:00,-0.0066475293,-0.0119655521,-0.0385556681
2015-06-07 22:00:00,-0.0060656746,-0.0109182145,-0.0351809121
2015-06-07 23:00:00,-0.0048266572,-0.0086879827,-0.0279946103
2015-06-08 00:00:00,-0.0038383422,-0.0069090158,-0.0222623844
2015-06-08 01:00:00,-0.0033120711,-0.0059617281,-0.0192100134
2015-06-08 02:00:00,-0.0030905364,-0.0055629655,-0.0179251103
2015-06-08 03:00:00,-0.003048411,-0.0054871401,-0.0176807842
2015-06-08 04:00:00,-0.0031492347,-0.0056686225,-0.0182655611
2015-06-08 05:00:00,-0.0035337737,-0.0063607928,-0.0204958885
2015-06-08 06:00:00,-0.004374557,-0.0078742028,-0.025372431
2015-06-08 07:00:00,-0.0046787477,-0.0084217465,-0.0271367368
2015-06-08 08:00:00,-0.0044879257,-0.0080782665,-0.0260299703
2015-06-08 09:00:00,-0.0043906266,-0.0079031279,-0.0254656361
2015-06-08 10:00:00,-0.0043859694,-0.0078947452,-0.0254386234
2015-06-08 11:00:00,-0.0047810816,-0.0086059476,-0.0277302748
2015-06-08 12:00:00,-0.0050504063,-0.0090907304,-0.029292355
2015-06-08 13:00:00,-0.0049598622,-0.0089277518,-0.0287672005
2015-06-08 14:00:00,-0.0048190952,-0.0086743713,-0.0279507521
2015-06-08 15:00:00,-0.0048876113,-0.0087977007,-0.0283481469
2015-06-08 16:00:00,-0.0052339696,-0.0094211448,-0.0303570231
2015-06-08 17:00:00,-0.0059889081,-0.0107800346,-0.0347356669
2015-06-08 18:00:00,-0.0068119852,-0.0122615733,-0.0395095136
2015-06-08 19:00:00,-0.0070897431,-0.0127615373,-0.0411205095
2015-06-08 20:00:00,-0.006931396,-0.0124765128,-0.040202097
2015-06-08 21:00:00,-0.0065490388,-0.0117882692,-0.0379844242
2015-06-08 22:00:00,-0.0060914099,-0.0109645382,-0.0353301757
2015-06-08 23:00:00,-0.0048810662,-0.0087859195,-0.0283101832
2015-06-09 00:00:00,-0.0038280737,-0.0068905328,-0.0222028273
2015-06-09 01:00:00,-0.0033032106,-0.0059457789,-0.0191586203
2015-06-09 02:00:00,-0.0030822685,-0.0055480831,-0.0178771574
2015-06-09 03:00:00,-0.0030402558,-0.0054724606,-0.0176334846
2015-06-09 04:00:00,-0.0031408096,-0.0056534574,-0.0182166957
2015-06-09 05:00:00,-0.0035243202,-0.0063437763,-0.0204410571
2015-06-09 06:00:00,-0.004362854,-0.0078531372,-0.0253045541
2015-06-09 07:00:00,-0.0046662312,-0.0083992164,-0.0270641412
2015-06-09 08:00:00,-0.0044759194,-0.0080566549,-0.0259603326
2015-06-09 09:00:00,-0.0043788811,-0.0078819853,-0.0253975089
2015-06-09 10:00:00,-0.004374236,-0.0078736247,-0.0253705686
2015-06-09 11:00:00,-0.0047682911,-0.008582925,-0.0276560902
2015-06-09 12:00:00,-0.0050368948,-0.0090664112,-0.0292139914
2015-06-09 13:00:00,-0.0049465933,-0.0089038679,-0.028690241
2015-06-09 14:00:00,-0.0048062032,-0.0086511657,-0.0278759765
2015-06-09 15:00:00,-0.0048745361,-0.0087741655,-0.02827231
2015-06-09 16:00:00,-0.0052199672,-0.0093959412,-0.0302758102
2015-06-09 17:00:00,-0.0059728863,-0.0107511957,-0.0346427402
2015-06-09 18:00:00,-0.0067937613,-0.0122287716,-0.0394038178
2015-06-09 19:00:00,-0.0070707761,-0.0127273968,-0.041010502
2015-06-09 20:00:00,-0.0069128527,-0.0124431352,-0.0400945468
2015-06-09 21:00:00,-0.0065315182,-0.0117567328,-0.0378828058
2015-06-09 22:00:00,-0.006075114,-0.0109352049,-0.035235661
2015-06-09 23:00:00,-0.0048680083,-0.0087624155,-0.0282344479
2015-06-10 00:00:00,-0.0038180183,-0.0068724334,-0.0221445063
2015-06-10 01:00:00,-0.0032945338,-0.005930161,-0.0191082976
2015-06-10 02:00:00,-0.0030741721,-0.0055335096,-0.0178301986
2015-06-10 03:00:00,-0.00303227,-0.0054580861,-0.017587166
2015-06-10 04:00:00,-0.0031325597,-0.0056386074,-0.0181688464
2015-06-10 05:00:00,-0.0035150626,-0.0063271129,-0.0203873624
2015-06-10 06:00:00,-0.0043513943,-0.0078325096,-0.0252380852
2015-06-10 07:00:00,-0.0046539742,-0.0083771536,-0.0269930502
2015-06-10 08:00:00,-0.0044641628,-0.0080354927,-0.0258921421
2015-06-10 09:00:00,-0.0043673783,-0.0078612815,-0.0253307958
2015-06-10 10:00:00,-0.004362746,-0.0078529431,-0.0253039279
2015-06-10 11:00:00,-0.0047557665,-0.0085603788,-0.0275834443
2015-06-10 12:00:00,-0.0050236643,-0.0090425966,-0.029137253
2015-06-10 13:00:00,-0.0049336,-0.0088804794,-0.0286148795
2015-06-10 14:00:00,-0.0047935784,-0.0086284416,-0.0278027538
2015-06-10 15:00:00,-0.0048617321,-0.0087511177,-0.028198046
2015-06-10 16:00:00,-0.0052062559,-0.0093712603,-0.0301962848
2015-06-10 17:00:00,-0.0059571973,-0.0107229549,-0.0345517452
2015-06-10 18:00:00,-0.0067759164,-0.0121966492,-0.039300314
2015-06-10 19:00:00,-0.0070522033,-0.0126939659,-0.040902779
2015-06-10 20:00:00,-0.0068946946,-0.012410451,-0.0399892279
2015-06-10 21:00:00,-0.0065143617,-0.0117258517,-0.0377832991
2015-06-10 22:00:00,-0.0060591559,-0.0109064816,-0.0351431052
2015-06-10 23:00:00,-0.0048552214,-0.0087393979,-0.0281602834
2015-06-11 00:00:00,-0.003808178,-0.0068547209,-0.0220874327
2015-06-11 01:00:00,-0.0032860429,-0.0059148773,-0.0190590503
2015-06-11 02:00:00,-0.003066249,-0.0055192483,-0.0177842448
2015-06-11 03:00:00,-0.0030244549,-0.005444019,-0.0175418374
2015-06-11 04:00:00,-0.0031244861,-0.0056240748,-0.0181220202
2015-06-11 05:00:00,-0.0035060032,-0.0063108058,-0.0203348175
2015-06-11 06:00:00,-0.004340179,-0.0078123223,-0.0251730406
2015-06-11 07:00:00,-0.0046419794,-0.0083555631,-0.0269234808
2015-06-11 08:00:00,-0.0044526571,-0.0080147826,-0.0258254099
2015-06-11 09:00:00,-0.0043561225,-0.0078410205,-0.025265511
2015-06-11 10:00:00,-0.004351502,-0.0078327037,-0.0252387124
2015-06-11 11:00:00,-0.0047435093,-0.008538317,-0.0275123533
2015-06-11 12:00:00,-0.0050107173,-0.0090192906,-0.0290621579
2015-06-11 13:00:00,-0.0049208842,-0.0088575925,-0.0285411311
2015-06-11 14:00:00,-0.0047812237,-0.0086062029,-0.0277310979
2015-06-11 15:00:00,-0.0048492018,-0.0087285635,-0.02812537
2015-06-11 16:00:00,-0.0051928376,-0.009347108,-0.0301184599
2015-06-11 17:00:00,-0.0059418437,-0.0106953181,-0.034462692
2015-06-11 18:00:00,-0.0067584527,-0.0121652144,-0.0391990242
2015-06-11 19:00:00,-0.0070340276,-0.0126612496,-0.0407973606
2015-06-11 20:00:00,-0.0068769247,-0.0123784654,-0.0398861643
2015-06-11 21:00:00,-0.0064975724,-0.01169563,-0.03768592
2015-06-11 22:00:00,-0.0060435399,-0.0108783714,-0.0350525323
2015-06-11 23:00:00,-0.0048427081,-0.0087168748,-0.0280877049
2015-06-12 00:00:00,-0.0037985549,-0.0068373991,-0.0220316184
2015-06-12 01:00:00,-0.003277739,-0.0058999305,-0.0190108884
2015-06-12 02:00:00,-0.0030585007,-0.0055053013,-0.0177393031
2015-06-12 03:00:00,-0.0030168121,-0.0054302618,-0.0174975097
2015-06-12 04:00:00,-0.0031165905,-0.0056098628,-0.0180762252
2015-06-12 05:00:00,-0.0034971437,-0.0062948584,-0.0202834315
2015-06-12 06:00:00,-0.0043292116,-0.0077925807,-0.0251094271
2015-06-12 07:00:00,-0.0046302491,-0.0083344481,-0.0268554461
2015-06-12 08:00:00,-0.0044414051,-0.0079945289,-0.0257601502
2015-06-12 09:00:00,-0.0043451148,-0.0078212061,-0.0252016643
2015-06-12 10:00:00,-0.0043405058,-0.0078129104,-0.0251749321
2015-06-12 11:00:00,-0.0047315225,-0.0085167406,-0.0274428301
2015-06-12 12:00:00,-0.004998055,-0.0089964991,-0.028988718
2015-06-12 13:00:00,-0.0049084493,-0.0088352091,-0.0284690069
2015-06-12 14:00:00,-0.0047691418,-0.0085844557,-0.0276610219
2015-06-12 15:00:00,-0.004836948,-0.0087065067,-0.0280542971
2015-06-12 16:00:00,-0.0051797154,-0.0093234884,-0.0300423497
2015-06-12 17:00:00,-0.0059268286,-0.0106682914,-0.0343756046
2015-06-12 18:00:00,-0.0067413739,-0.012134473,-0.0390999718
2015-06-12 19:00:00,-0.0070162524,-0.0126292539,-0.0406942658
2015-06-12 20:00:00,-0.0068595467,-0.0123471843,-0.0397853701
2015-06-12 21:00:00,-0.006481153,-0.0116660755,-0.0375906887
2015-06-12 22:00:00,-0.0060282678,-0.0108508824,-0.0349639524
2015-06-12 23:00:00,-0.0048304701,-0.0086948461,-0.0280167274
2015-06-13 00:00:00,-0.0041555484,-0.0074799872,-0.0241021814
2015-06-13 01:00:00,-0.0035207098,-0.0063372777,-0.0204201159
2015-06-13 02:00:00,-0.0032217013,-0.0057990626,-0.018685868
2015-06-13 03:00:00,-0.0031104069,-0.0055987325,-0.0180403611
2015-06-13 04:00:00,-0.0030789695,-0.0055421453,-0.0178580213
2015-06-13 05:00:00,-0.0031501283,-0.0056702306,-0.0182707452
2015-06-13 06:00:00,-0.0036879624,-0.0066383321,-0.0213901809
2015-06-13 07:00:00,-0.004666584,-0.0083998506,-0.0270661865
2015-06-13 08:00:00,-0.0056076789,-0.0100938222,-0.032524538
2015-06-13 09:00:00,-0.0061298565,-0.0110337418,-0.0355531657
2015-06-13 10:00:00,-0.0064385156,-0.0115893271,-0.0373433877
2015-06-13 11:00:00,-0.0068949596,-0.0124109274,-0.0399907656
2015-06-13 12:00:00,-0.0068380487,-0.0123084889,-0.0396606879
2015-06-13 13:00:00,-0.0064696631,-0.0116453927,-0.037524044
2015-06-13 14:00:00,-0.006296322,-0.0113333796,-0.0365186677
2015-06-13 15:00:00,-0.0061668025,-0.0111002448,-0.0357674569
2015-06-13 16:00:00,-0.0061959208,-0.011152657,-0.0359363391
2015-06-13 17:00:00,-0.00653697,-0.0117665461,-0.0379144246
2015-06-13 18:00:00,-0.0069058117,-0.012430461,-0.0400537087
2015-06-13 19:00:00,-0.0068474929,-0.0123254873,-0.0397154579
2015-06-13 20:00:00,-0.0065675788,-0.0118216418,-0.0380919592
2015-06-13 21:00:00,-0.0062647187,-0.0112764939,-0.0363353671
2015-06-13 22:00:00,-0.006082679,-0.0109488233,-0.0352795404
2015-06-13 23:00:00,-0.0052069029,-0.0093724251,-0.0302000366
